student_id,dropout_probability,flagged_at_risk
732227a552a0,0.698,True
db9eb8faa5ab,0.698,True
30e22d723b3c,0.698,True
c88e87f4a295,0.698,True
c9c1d3ee808d,0.698,True
0a375ae2b9e4,0.698,True
651aa9a17ccc,0.698,True
37729cd17580,0.698,True
d4b5da8ee731,0.698,True
3fb89486c9f5,0.698,True
86c4c368e72b,0.698,True
c83ae0e9c8c0,0.698,True
dcae38836183,0.698,True
6a263ce187dd,0.698,True
4b78fd517820,0.698,True
ad9672128a03,0.698,True
26cddb3f122c,0.698,True
13b0a6406ca3,0.698,True
3ba89b898658,0.698,True
666f578348fc,0.698,True
a518286fbcf8,0.698,True
1c8d1f9c4a33,0.697,True
1e2c00e92cb3,0.697,True
658188bd8e73,0.697,True
8c27e61fff82,0.697,True
64839b9f04c2,0.697,True
b250ab81f0cd,0.697,True
42bd47306a15,0.697,True
b24e5507641a,0.697,True
d669e8b26956,0.697,True
1644e5c4a4ac,0.696,True
786f3f8a43d2,0.696,True
f22a1d4f9899,0.696,True
3deb01d59877,0.696,True
6d29ecb66b47,0.696,True
4984af2a2649,0.696,True
6fab6fe87949,0.696,True
da9b758b0d5b,0.696,True
009a42977257,0.695,True
c9f2e7b8325c,0.695,True
5a72343bf132,0.695,True
5c4261ce6032,0.695,True
4788cf94cb39,0.695,True
2c7018ccea84,0.695,True
dc3829e0b6f1,0.694,True
795c7c3fe26e,0.694,True
977ed3bb72c4,0.694,True
e9aa88c469ed,0.694,True
3ee331334b2f,0.694,True
82f1a722783a,0.694,True
35872014ad26,0.694,True
ac8308707a1b,0.693,True
ced0ac0b90d0,0.693,True
064db4f9bbb7,0.693,True
f12fc385dc51,0.693,True
6a0d2a662876,0.693,True
bc5713878ab5,0.693,True
ee6ec161c4d2,0.693,True
7b38abb42d72,0.693,True
2184a50f5d87,0.693,True
4095440abaea,0.693,True
99104bc0be6e,0.693,True
54dc7cda163e,0.693,True
a79b9981a4a7,0.692,True
d817d0eb489d,0.692,True
218830b65763,0.692,True
64a8b3a65e41,0.692,True
b7e244f8cdf9,0.692,True
30eef4b5aae2,0.692,True
2b51316aea55,0.692,True
fd612f3e9791,0.692,True
365203b45844,0.692,True
302a78f89d12,0.692,True
633d1a9c4078,0.692,True
c360b178c91f,0.692,True
1cfd37998493,0.692,True
4d2b3f46a8ec,0.692,True
9c6bd3621a37,0.692,True
e84551a44308,0.692,True
340c4e33aba5,0.692,True
ad57b1353eb6,0.692,True
a1682fb248e7,0.692,True
32a8c4bc7b50,0.692,True
4c70f47ac861,0.692,True
7297940dd62b,0.692,True
d18bd5a4f333,0.692,True
8469f019864d,0.692,True
7c310425f848,0.692,True
cac78c60391e,0.692,True
d9a2169cdfbc,0.692,True
179131c40b38,0.692,True
d3e95a5ba7d6,0.692,True
17f5cb58dd34,0.692,True
c80a8f176682,0.692,True
c9a0a3058811,0.692,True
4db623b279b3,0.691,True
96e811bc9a14,0.691,True
d88c8057dd5b,0.691,True
845c434d1738,0.691,True
dbd63e5fd734,0.691,True
b3f16d0f7248,0.691,True
b6bb33f5a766,0.69,True
c5c68c48918f,0.69,True
815b76cbaac6,0.69,True
f897fab77583,0.69,True
16639b2b883c,0.69,True
5901f522b33e,0.69,True
33a8fb92c9d4,0.689,True
48d019af7301,0.689,True
7f3b4ece093b,0.689,True
fec23c82b09c,0.689,True
07ee480e478b,0.689,True
1229997e1c3e,0.689,True
b07f1ad2756c,0.689,True
0bf0ef5082e9,0.689,True
3d5bbea39e28,0.689,True
afd3f20164e9,0.689,True
cfccc2c93a3b,0.689,True
09f01209d3f6,0.689,True
c45e8c3e7157,0.688,True
2c8c3dd550cc,0.688,True
a9e7c86f4fe2,0.688,True
3be4f038f458,0.688,True
583046afaf75,0.688,True
fb14a5b98f95,0.687,True
3455860c56ae,0.687,True
21f58e6ddfaa,0.687,True
2fb006a2006b,0.687,True
b09809853329,0.687,True
644fef04f4b7,0.687,True
3d520695ba62,0.687,True
8ca97a01b36a,0.686,True
4f0285b877c2,0.686,True
8bf70c8c9541,0.686,True
1c4ed9ffd55a,0.686,True
a98b442ae376,0.685,True
5276f5f34885,0.685,True
1764ae18bd14,0.685,True
3eded2581cac,0.685,True
001da21092d1,0.685,True
9602d174f2a2,0.685,True
d33b16e4ea3a,0.685,True
90e908db488c,0.685,True
155cdb00356e,0.685,True
c62035c0c066,0.685,True
47b45612946d,0.685,True
befa06f3326d,0.685,True
6f6003872fbb,0.685,True
70b657625f8f,0.685,True
74df69757357,0.685,True
2a3ebc916a80,0.685,True
984a345f9213,0.685,True
37361fba5c32,0.685,True
96d82f4a0e41,0.685,True
0fcec3bdba2c,0.685,True
62267173e786,0.685,True
478be0cf16cb,0.685,True
448defd3d855,0.685,True
d3b526826df8,0.684,True
f5e46dee5ba0,0.684,True
914ae4ce2bf8,0.684,True
944d2394219e,0.684,True
06af8d7578e1,0.684,True
4d17c613ec95,0.684,True
836c5a8a8a46,0.684,True
73de09730ed4,0.684,True
8e92fd2e2b53,0.684,True
ff9ebe840592,0.684,True
0462f68ee134,0.684,True
936ee0cb6643,0.684,True
d9dc8f517f1c,0.684,True
a473aa586a8f,0.684,True
d6da63913b41,0.684,True
854107a88769,0.684,True
019407af2946,0.683,True
d8439939b5fc,0.683,True
567a159f64c9,0.683,True
1d7fb9c9029e,0.683,True
bf9fafa19a7f,0.683,True
753cfc5ceca8,0.683,True
525d21610d76,0.683,True
a60b6ea78177,0.683,True
5207969a9ffe,0.683,True
cc87de4e6a5e,0.683,True
d2353ec70161,0.683,True
14bfd7a1e291,0.683,True
587012d55b13,0.683,True
bb06b4f2325d,0.683,True
09a8f1d7ea17,0.682,True
be11826ff77b,0.682,True
795b3470a550,0.682,True
7b51676849b1,0.682,True
8976428f83d2,0.682,True
26431290c5fe,0.682,True
69a73a86157a,0.682,True
fe29d57a4d9e,0.682,True
47e9a3a9f88a,0.682,True
3b0e4b316971,0.682,True
e01dbd981327,0.682,True
ec8875bec26d,0.682,True
8e3853eccce3,0.682,True
925398926384,0.682,True
8bb2821d56ff,0.682,True
d8e9d975a1d4,0.682,True
dbe65effc7c6,0.681,True
8a908559c47e,0.681,True
52f2cc666cdc,0.681,True
77df5fd6348e,0.681,True
795456c83db3,0.681,True
d04c34a04f91,0.681,True
8102059fc9a1,0.681,True
2fcc3aa90ddf,0.681,True
ed6ecb6c5571,0.681,True
a033d2cb7afa,0.681,True
37003fac0ba0,0.681,True
ef549b4d21fd,0.681,True
13aecf972211,0.681,True
32a0eaf4bcc3,0.681,True
4c4b99319e64,0.68,True
c31deeaaa94a,0.68,True
e006322fe17e,0.68,True
6019b3a99aa2,0.68,True
2f8058288aab,0.68,True
096b21843a34,0.68,True
bdb8db0b40ae,0.68,True
2e75738beda6,0.68,True
d4d6af079b0b,0.68,True
c22ae5e1592d,0.68,True
19991144ce95,0.68,True
b458f3592cdd,0.68,True
261cf9073533,0.679,True
2f20bc4ce81c,0.679,True
b98c1c38f8e7,0.679,True
84560214ec16,0.679,True
9f24828f76af,0.679,True
73362d4f1e47,0.679,True
5667be0d6a18,0.678,True
298908a73ac6,0.678,True
878ef8945233,0.678,True
75d958d13dbc,0.678,True
0ebbc8ad937c,0.678,True
fd702242ae7a,0.678,True
e66bdbf149cb,0.678,True
aa10eb4cd1e2,0.678,True
bbd637a9ad3c,0.678,True
83a3b38ad15d,0.678,True
9cf38a469bdb,0.678,True
b41a789acd8e,0.678,True
392df4007f93,0.678,True
0484c3c106ed,0.678,True
4bae2d07ec8b,0.677,True
83b2783c8bfc,0.677,True
38b942abb5f0,0.677,True
5b6c9f9d418e,0.677,True
527b7a8fe2f8,0.677,True
57e2981144c2,0.677,True
fa727c07d744,0.677,True
bcf63d015b2a,0.677,True
19346d302f7b,0.677,True
5819dd6e0c9c,0.677,True
47f291ef4027,0.677,True
54305be1a550,0.677,True
ab42402df2a7,0.677,True
2742dc11542d,0.677,True
809d4ba50b53,0.677,True
03cd4688002b,0.677,True
3fd43a4ead2e,0.677,True
95c244ce337e,0.676,True
af4f69a2b7ee,0.676,True
6511b70910b6,0.676,True
3d5ac0d8104d,0.676,True
69bc65b40554,0.676,True
166605bc3d59,0.676,True
2852a464c714,0.676,True
40aa0fa882b4,0.676,True
cc91ac386d2a,0.676,True
8e246737139e,0.676,True
5f817b6cb4d3,0.676,True
19a41c21ace0,0.675,True
61e262eabb6c,0.675,True
5cc25cb1dd29,0.675,True
e054e01fa841,0.675,True
3305fce6b2e3,0.675,True
011901e56c65,0.675,True
a4f07a59b6c1,0.675,True
a2de0580083b,0.675,True
daf5736100e1,0.675,True
1d22dc6c9409,0.675,True
045e89a698a5,0.675,True
a6a7433c8147,0.675,True
2618a4020547,0.675,True
8a9e3ccf011d,0.675,True
a7ed18d5fd70,0.675,True
9fdaf0283535,0.675,True
159b5c96d95a,0.675,True
320ef77aace3,0.675,True
45da0af1f7e2,0.675,True
3cda5d07bc21,0.675,True
a25bbb3741c7,0.675,True
0d389a22807e,0.675,True
43f992d66c20,0.675,True
a678c0091984,0.674,True
da4acf7810b2,0.674,True
cd91b60459b6,0.674,True
cd46e5d27d9e,0.674,True
3e2e282da5d8,0.674,True
3854e7f695aa,0.674,True
c555163ed853,0.674,True
df4a4f26dcd7,0.674,True
fc56cacc5ab5,0.673,True
1adf5685d693,0.673,True
c4410875cc2c,0.673,True
bf1a609ad952,0.673,True
b370d94688a0,0.673,True
5f763e6f79ff,0.673,True
500733f91ec0,0.673,True
e2e4dd649373,0.673,True
f9df815a8551,0.673,True
fdf8f29076b3,0.673,True
4d4727590d8b,0.673,True
732ac684f104,0.673,True
6821dd961d5b,0.673,True
0141f9aa555e,0.673,True
af4dd5287cb3,0.673,True
a50ea01e65de,0.673,True
ddfda42393e6,0.673,True
b173cea1b4b0,0.673,True
fada7cd99adc,0.673,True
f2702b887c95,0.673,True
21c52f91a720,0.673,True
57acc3447eaa,0.673,True
3d646fd258c7,0.673,True
ac0f34619382,0.673,True
71352d53accd,0.673,True
ebdea6272307,0.673,True
be58c006767c,0.673,True
ca5c74c2da4d,0.673,True
918e062c630c,0.673,True
e8dcd9c74778,0.672,True
765940c7b43f,0.672,True
ef079882220f,0.672,True
0ae6c724b42b,0.672,True
e3547210ce6c,0.672,True
660294fa2d58,0.672,True
559ae719e5a2,0.672,True
bdfb70d2a85c,0.672,True
6395142ec13a,0.672,True
f6761099c8d0,0.672,True
dcc3307d6222,0.672,True
4fad32121e2a,0.672,True
7f9a3e661ac1,0.672,True
0b26ca2697aa,0.672,True
b15712455b96,0.671,True
56ea7ece04f2,0.671,True
7b14c6665364,0.671,True
4375ba3780ca,0.671,True
664befd1f131,0.671,True
849d1687bea5,0.671,True
bca29d9908a8,0.671,True
610344e376af,0.671,True
9972ce89a80d,0.671,True
356d5cfbebd9,0.671,True
bca7f6454680,0.671,True
7108eddfdde9,0.671,True
491e048fa789,0.671,True
c0553c01bf4f,0.671,True
e21e24cfec4c,0.671,True
c5044a97b70d,0.671,True
44b661d12648,0.671,True
b18d7bd1452a,0.671,True
c0a9f2c73f04,0.671,True
2d9933c6a726,0.671,True
90e668c3c7a9,0.671,True
9836f91881bb,0.671,True
4780cec1a80b,0.671,True
36df84863978,0.671,True
a30cb2de523b,0.671,True
b8989fd8dfdb,0.671,True
0d6048e82463,0.671,True
2135417dbb45,0.671,True
57bbb019d5bd,0.671,True
62c20501f76b,0.671,True
4d42159e05ba,0.671,True
7654853b190f,0.671,True
6dced6dfb2a5,0.671,True
48553fbc78c1,0.671,True
c403a9e620e1,0.671,True
c06ceec85a5a,0.671,True
fc76b05c8c20,0.671,True
f126fc8ec243,0.671,True
a6c17a400d41,0.671,True
eec42e45f2e1,0.671,True
f7bbfaa21d27,0.671,True
258d73e5e7c9,0.671,True
ca24f227b961,0.671,True
83b4e78869f5,0.671,True
a5e0b7580a34,0.671,True
0440195aaf9b,0.671,True
c7e7533e3bf9,0.671,True
d7c34681e864,0.671,True
463cbe23eede,0.671,True
fee75ea67d73,0.671,True
fef4918ca12f,0.671,True
7f3113ce7751,0.671,True
50d4a2dc4e54,0.671,True
a02f70fa14f6,0.671,True
4e203fc60f21,0.671,True
08e02809f552,0.671,True
b8d2e80a6d3e,0.671,True
bfca1d7e6dd2,0.67,True
2ff2e464eb2d,0.67,True
9613b33a2dba,0.67,True
18fb90cea1b9,0.67,True
d7c996f4dcfd,0.67,True
ac23d98029e5,0.67,True
a3f973d85078,0.67,True
a35d4b0c3800,0.67,True
f8f9c0b51ae9,0.67,True
f33c8c028fb8,0.67,True
284f451156f4,0.67,True
b0db07fba227,0.67,True
e37d9f4402a6,0.67,True
b86e2f320ab5,0.669,True
7212cc47bd7b,0.669,True
e82860358b0a,0.669,True
bc01538b814f,0.669,True
fc108d00b721,0.669,True
ea6c3312bb63,0.669,True
cab629570f5e,0.669,True
249f7bb28da8,0.669,True
d1341f5323de,0.669,True
9b36ff3037a2,0.669,True
b7b53eab2a0d,0.669,True
95e518877c78,0.669,True
9425fb7457d0,0.669,True
ec130b535bbf,0.669,True
edd498a0aec3,0.669,True
332b8b6a378d,0.669,True
81c19e52abbf,0.669,True
39a3c309fc05,0.669,True
003c27c61d28,0.669,True
b3ac68c55a7d,0.669,True
5a5bfeece28f,0.669,True
2b45c90d151a,0.669,True
580134f00abf,0.669,True
31883ab8edab,0.668,True
97e3bb5856a3,0.668,True
bb2f977ac7b6,0.668,True
6340546f2805,0.668,True
9fb87dc99d39,0.668,True
db0e396efc93,0.668,True
8e45f9ea13ec,0.668,True
fbcfc16b943d,0.668,True
0b90d5604684,0.668,True
4f37cc98f244,0.668,True
6cacc3878564,0.667,True
d9f8843edd5b,0.667,True
957253629ea1,0.667,True
75e23265ffda,0.667,True
9e4ea8e043a9,0.667,True
b218a5fe16fa,0.667,True
6f4ca534263c,0.667,True
6f2ef8d42700,0.667,True
569885f494c6,0.667,True
f781285f4c30,0.667,True
3fe934b13493,0.667,True
3580e8f7ff95,0.667,True
ed52d0bb786f,0.666,True
305f28060e67,0.666,True
995b859a2a79,0.666,True
e4226e9a5c33,0.666,True
757d65669a4e,0.666,True
4b1dbe5d2275,0.666,True
c96a53cd177a,0.666,True
7eab8b72b866,0.666,True
e2896d77ca16,0.665,True
7ab07533b1a3,0.665,True
bf6241d6ec76,0.665,True
fd0d3ca85e6b,0.665,True
5948da81b207,0.665,True
73ee8383433d,0.665,True
2314ff2b29f5,0.665,True
b801a763f7d1,0.665,True
c846448c7c75,0.665,True
66b031b65693,0.665,True
07ea860e9f0e,0.665,True
2fac4df23e26,0.665,True
c93b961aac1d,0.665,True
3caccca62f99,0.665,True
26353121f19f,0.664,True
145acc7422a1,0.664,True
0e73e9dd7df3,0.664,True
800326e08835,0.664,True
2dc7a797d908,0.664,True
2e394da0559e,0.664,True
23c3fc4c37cd,0.664,True
922a9df4ec7c,0.664,True
5f6c459c24cf,0.664,True
67788ffe6c9f,0.664,True
f4e562e32999,0.664,True
e253c17ffff2,0.664,True
1c75c10bead3,0.664,True
0c4cd80eabc0,0.664,True
9c46a6ac3067,0.664,True
ae30839d2549,0.663,True
12d267b9a077,0.663,True
78a8ab0df6c8,0.663,True
ffdc52f9bc75,0.663,True
426adf2422c1,0.663,True
09ce8fbd78fd,0.663,True
fcd4ece669a9,0.663,True
9dce837f4a1e,0.663,True
009683ce1321,0.663,True
97c6a00a66b7,0.663,True
81d6fb3ef4c1,0.663,True
12d42aa43b92,0.663,True
97762f2d0f82,0.663,True
a50f2d027487,0.663,True
89a85b723be6,0.663,True
4702a4a98c2d,0.662,True
77f0c287d849,0.662,True
56a6401a8ff8,0.662,True
189a554d4514,0.662,True
a745cae31111,0.662,True
9b3f9f0f6d21,0.662,True
f844b8934ccb,0.662,True
4a6cb4dd4ebe,0.662,True
54f62e27ef70,0.662,True
eb2c1ab803d9,0.662,True
69d31acf0c5f,0.662,True
302fb60d5419,0.662,True
fef9f38145b7,0.662,True
cf04e5814aa9,0.662,True
63a0ddc65a05,0.662,True
d7be31e1bc61,0.662,True
58e28e6284e2,0.662,True
6341a51020c5,0.662,True
3a3b59af18c7,0.662,True
21c15e6b5a43,0.662,True
3db196c8f71f,0.662,True
4726ee896252,0.662,True
8ce0059eb407,0.662,True
99a49fd581d3,0.662,True
24deb5305f7c,0.662,True
6df388ab9f5f,0.662,True
d4dc7168f28c,0.662,True
afd030d526fe,0.662,True
24784c387a53,0.662,True
ecdaa1283afd,0.662,True
59edd810e0a6,0.662,True
7eb42d8e7af1,0.662,True
20e4df0f1e66,0.662,True
e891635427b0,0.662,True
7ea47c0f2a0b,0.662,True
9e3f4b99bae6,0.662,True
763475260e83,0.662,True
762d75aeb8eb,0.662,True
719c81990c43,0.662,True
96c9c059af0a,0.662,True
d3796a6eb9b8,0.662,True
86ea4de3cd2e,0.662,True
234b0d713dc4,0.662,True
324bc9b35103,0.662,True
d7762c796cd3,0.662,True
30de927de443,0.662,True
93ca718c7b00,0.662,True
733d15970c8c,0.662,True
b0bbc79d2a37,0.662,True
8b3a719b12bb,0.662,True
063296a2aa05,0.662,True
ca645218e8f7,0.662,True
2e781bd3c702,0.662,True
c1d1d105d500,0.662,True
759b521a4032,0.662,True
927fc5aa9786,0.662,True
74f617d3d459,0.662,True
1edc172edfb7,0.662,True
47a353dd6694,0.662,True
a4b22ebdf53b,0.662,True
df65aa12b61b,0.662,True
e6f3fc54e959,0.662,True
4d77bb3ae2eb,0.662,True
a922c3a12466,0.662,True
88d56ada678b,0.662,True
f86cabec2077,0.662,True
4f5e01c3cbfe,0.662,True
a4aaf68cf5e4,0.662,True
9d705a36d84a,0.662,True
c8f3ab662841,0.662,True
5cc8846ec9a9,0.662,True
44b81f59e27b,0.662,True
d0e166e6c1f4,0.662,True
710fc521dd3f,0.662,True
433f188026e0,0.662,True
69001b973aa5,0.662,True
fe13b8bceb01,0.662,True
e74fc37c05d1,0.662,True
497e27b6b6fc,0.662,True
81145f1eaece,0.662,True
b90cd1b4150b,0.662,True
c5d8af82493e,0.662,True
4887174a6c5c,0.661,True
5b41bb67b66f,0.661,True
caeee946ba1b,0.661,True
fb14a6dd5cb4,0.661,True
9314cb86bb2e,0.661,True
a1c24a9d955a,0.661,True
fcf028b7e441,0.661,True
22677a8e89cf,0.661,True
fefc5f08bda9,0.661,True
0949e28ca1ed,0.661,True
0fe7cc141a69,0.66,True
a8c2389a8185,0.66,True
2a950c1a92df,0.66,True
f36d9476ca28,0.66,True
6b00d7740ffe,0.66,True
97e66fe4ae6e,0.66,True
9f1baa2740a8,0.66,True
b81c62dfce15,0.66,True
b2564319e718,0.66,True
71cbcd0fed73,0.66,True
557ac8335fbe,0.66,True
42c818b26eeb,0.659,True
5d33df90c899,0.659,True
d6845ad0fdff,0.659,True
0bbaf6d370af,0.659,True
afc58dfc4612,0.659,True
86c40b10080f,0.659,True
3405b5eda2db,0.659,True
b54a6fa005d3,0.659,True
103834c5e752,0.659,True
2a82f9ed93d1,0.658,True
9c9df6dfd736,0.658,True
ce5ac435be7a,0.658,True
4123b1c77b40,0.658,True
db0875d453df,0.658,True
7087c91dfd41,0.658,True
6df09dacb1cc,0.658,True
23247d386bbe,0.657,True
dccaec497d3d,0.657,True
abd0837742c3,0.657,True
9ffb298d1b87,0.657,True
92c865dba3d4,0.657,True
344f4420a37f,0.657,True
ae8e8dc0b50b,0.657,True
a0af054ec0fb,0.657,True
ef4a785767eb,0.657,True
fe757e2beef7,0.657,True
d34ec6255201,0.656,True
19369a50b4fb,0.656,True
9ec090f4a19d,0.656,True
458c5e4e3ac2,0.656,True
70476f72b2e4,0.656,True
85d438ee7001,0.656,True
06e21747e99f,0.656,True
fd2559a36bdd,0.656,True
03e707022679,0.656,True
e6a423fe8fb1,0.655,True
67aadc6d4989,0.655,True
358950a9f115,0.655,True
a76428a105ad,0.655,True
64dacbf8d471,0.655,True
af75e2b00d8d,0.655,True
8abe744eb254,0.655,True
21399e25e952,0.655,True
5e21f3773f1e,0.655,True
2811711a4bc5,0.655,True
dcf7baa23530,0.654,True
cd11e92562ae,0.654,True
4c971fd18b01,0.654,True
597348e00cf7,0.654,True
19e8f569d0fc,0.654,True
5f221c2a51a7,0.654,True
c9dbee592e1c,0.654,True
6ad89daf201c,0.654,True
23ea3ba9c0d0,0.654,True
1630de2f7d63,0.654,True
ddbd951f3b6b,0.654,True
4956f0223012,0.654,True
e164ea14e56d,0.654,True
6e51ac9616dc,0.654,True
9388474ec72c,0.653,True
c614a65ad816,0.653,True
d74aaab28f9a,0.653,True
04fd934e3363,0.653,True
18b0155c6ef7,0.653,True
f47bedab0bb4,0.653,True
680a6beef9d3,0.653,True
73082a161229,0.653,True
90943a85fea8,0.653,True
7012424cd939,0.653,True
23f802bfada6,0.653,True
b522336dc30f,0.653,True
74be10bb3ce5,0.653,True
6e881c7be337,0.653,True
f8ff0bf69b4c,0.653,True
fd4d972a3230,0.653,True
780cb753474d,0.653,True
068ae86b94a7,0.653,True
be0e02854238,0.653,True
8ca21b891d93,0.653,True
861b61195639,0.653,True
39cdd333dcf3,0.653,True
dde6d5abc00e,0.653,True
d3e13c50dd70,0.653,True
0e6c85e985d7,0.653,True
2cfb864c73b3,0.653,True
197517452569,0.653,True
2c7fadf26c83,0.653,True
da5f53237f0d,0.653,True
ed8b2744bfa6,0.652,True
81befe1d6208,0.652,True
f9aac3780fe2,0.652,True
e05160c95435,0.652,True
d14d09f08179,0.652,True
af33b54b20c9,0.652,True
bd61f68e8e70,0.652,True
d00453e77433,0.652,True
fb0171abfc3a,0.652,True
d404cf5b3da2,0.652,True
4ae3c4638f9e,0.652,True
1214b7a13cda,0.652,True
96f5a6c5a36d,0.652,True
a34eb4ef78b1,0.652,True
072cde06aaf8,0.652,True
36ac583fa430,0.652,True
8749a5cedc91,0.652,True
2b80197cd8a4,0.652,True
b5ab9b79a4e9,0.652,True
498d34a494b7,0.652,True
2de2ca1690c9,0.652,True
529bf2a2226a,0.652,True
edf96d21769f,0.652,True
4edd8bf40abb,0.652,True
67ab836d44de,0.652,True
7783358a37b7,0.652,True
440a1b115c39,0.652,True
2823d7b51330,0.652,True
a92b2cd29ad1,0.652,True
0b950bdfb13d,0.652,True
afc46532c46b,0.652,True
0b464689c98a,0.652,True
f2df4d64c2c0,0.652,True
d5e1c9b743de,0.651,True
8a0932511e6e,0.651,True
6109d2975796,0.651,True
673fa5be2063,0.651,True
477693679bc1,0.651,True
312cfa51dca7,0.651,True
35c538a7dc27,0.651,True
a9c81215d8f1,0.651,True
7944fa72e0aa,0.651,True
020b5a33cbc6,0.651,True
97c7958c5a55,0.651,True
5eeeae41e678,0.651,True
103d733b8147,0.651,True
c892183527c7,0.651,True
f2c2a03ce748,0.651,True
2cf4aa3b53bc,0.651,True
4adb5fd0f5be,0.651,True
8b9d28a66583,0.651,True
8e2fe6dbbfb9,0.65,True
61cb0fc4e47e,0.65,True
e328cf6f3655,0.65,True
651e56c13d06,0.65,True
468599eb992a,0.65,True
6fd07c9d968a,0.65,True
1b80c5239470,0.65,True
2cf1eaecf527,0.65,True
adc4d320ee74,0.65,True
cc0f12817ec7,0.65,True
51fd568caf9b,0.65,True
8bcee95d9d6c,0.65,True
8bd548b7ccce,0.65,True
ef0972abf277,0.65,True
fe547e9e3d73,0.65,True
95bdff1c7f49,0.65,True
0ed5a5aae814,0.65,True
06e6ff175c8d,0.65,True
8071e1af6d71,0.65,True
7c1d46547c45,0.65,True
cb21d2e058e0,0.65,True
596d777a77c8,0.649,True
1797b87d7bca,0.649,True
c186af30a000,0.649,True
01bf3d4cbac9,0.649,True
63a4c8b83a5e,0.649,True
6288935bf4e4,0.649,True
7b2717e850bc,0.649,True
55c1dc7e5652,0.649,True
64314fc01e77,0.649,True
c933adb3dac9,0.649,True
6d49558f1cbe,0.648,True
25bd6fbfebcf,0.648,True
dcd41e91685f,0.648,True
8958d9f26193,0.648,True
c86ec58d06d4,0.648,True
91bab6ea4ec3,0.648,True
a1620c18ed99,0.648,True
2de677f2d9d8,0.648,True
6cc0b7232904,0.648,True
bd45d44f8083,0.648,True
3d0a1a35fd22,0.647,True
43476e4c643e,0.647,True
3c43061a0301,0.647,True
1dd15bf718ff,0.647,True
1102ab11c2ea,0.647,True
fe5486b6018f,0.647,True
e20096777bd2,0.647,True
937f1ab3454b,0.647,True
98f6c3f9daf9,0.647,True
f2ebcf752842,0.647,True
c920338d3b74,0.647,True
89bd78547082,0.646,True
0a5ebfd32a30,0.646,True
4290d199f012,0.646,True
4ecb7d00dfec,0.646,True
4a7975863c68,0.646,True
b88e21ba45f8,0.646,True
781a9cbfc5a2,0.646,True
b8a17567e470,0.646,True
98dc2ecd59bb,0.646,True
0cca98fee8d0,0.646,True
5822e7f29041,0.646,True
c481c0994a60,0.646,True
71d08cae9a56,0.645,True
2dacf3144f53,0.645,True
9b305bb16645,0.645,True
9e289a096dbf,0.645,True
7699e338e834,0.645,True
66e8b345fbe2,0.645,True
1ef5f04e10c8,0.645,True
4235a56bbd6b,0.645,True
11c064c9c02b,0.645,True
0b6be0f75891,0.644,True
a2b4aacf7168,0.644,True
92aa4699a90b,0.644,True
170055ccaddd,0.644,True
aceefebf1a99,0.644,True
33b57090136a,0.644,True
2e51d2938db4,0.644,True
eaf320cc4236,0.644,True
dcb434dfe1de,0.644,True
f1d2cb1842c8,0.644,True
3ddae95f5858,0.644,True
14635a72849c,0.644,True
bb36d3cd0be2,0.644,True
bba18789aecc,0.644,True
af79271236d6,0.644,True
da07d85fd5b7,0.643,True
383fd17eb52e,0.643,True
acfadf690bb3,0.643,True
58980ee452e4,0.643,True
aa2b4672bd51,0.643,True
a628c7997cab,0.643,True
e37a172acd2a,0.643,True
9caf5cc89ed0,0.643,True
f855306bbda4,0.643,True
451353e38e9f,0.643,True
564bb8dce97d,0.643,True
cd3806ca1fbe,0.642,True
386dd4e381ca,0.642,True
38fa4e12dc73,0.642,True
70d3c0d02a74,0.642,True
a85cc0225799,0.642,True
03ddb221b74f,0.642,True
5018c8217a6c,0.642,True
75b64d26c306,0.641,True
4448e39167ba,0.641,True
762ab98dff69,0.641,True
aa9837c2e96c,0.641,True
60388a11b356,0.641,True
beb0761ba2b5,0.641,True
51621d3cad5c,0.641,True
771d769d7b81,0.641,True
282f163d4fce,0.641,True
1fca69ba354f,0.641,True
357e256ce660,0.641,True
6b403702367e,0.641,True
ff994fba9360,0.641,True
8f7d1eadb3d1,0.641,True
13a2d6fe3900,0.641,True
ebb901ee11a0,0.641,True
467489d74c32,0.641,True
943f791cc743,0.641,True
255f80988286,0.641,True
2558359602e7,0.641,True
e727e25a9966,0.641,True
9ff9ba43f92e,0.641,True
39ffb240f26d,0.641,True
eeb682256885,0.641,True
25083f230dd1,0.64,True
518a2e836bfd,0.64,True
0ab5ec231227,0.64,True
a7103746f4b6,0.64,True
f945040cb379,0.64,True
5ea44ca25240,0.64,True
9df7351bfbe3,0.64,True
81892a3e8530,0.64,True
a5a620a64427,0.64,True
46ecd7f72952,0.64,True
90350d8e560a,0.64,True
4f306939be0e,0.64,True
8cba9c70a0df,0.64,True
78cdd1c42ae0,0.64,True
c4e6e6e40b2d,0.64,True
162183e92f32,0.64,True
fd83dfd3d917,0.64,True
1b186f67250d,0.639,True
792a04140669,0.639,True
b5404626948a,0.639,True
13403fda8c14,0.639,True
115e4c8edc75,0.639,True
96e19f6a31d8,0.639,True
5cdbdb0fe2de,0.639,True
e484b1914b5c,0.639,True
661caf3c937a,0.639,True
23f792868a67,0.639,True
b2c9ab4e69b3,0.639,True
607b61799807,0.639,True
9decbb8c08c5,0.638,True
1b7b7f781aa6,0.638,True
ab88b507c30a,0.638,True
fe19dffa54b3,0.638,True
79a5aebfccf4,0.638,True
df030745bb73,0.638,True
214e782dcfd1,0.638,True
